Museum ID,Museum Name,Museum Type,Institution Name,City (Administrative Location),State (Administrative Location),Street Address (Physical Location),City (Physical Location),State (Physical Location),Income,Revenue
8400100195,CHILDREN'S MUSEUM OF ALABAMA,CHILDREN'S MUSEUM,,MONTGOMERY,AL,105 TALLAPOOSA STREET,MONTGOMERY,AL,50286.0,50286.0
8400100431,CHILDREN'S MUSEUM OF THE SHOALS,CHILDREN'S MUSEUM,,FLORENCE,AL,,,,88560.0,88560.0
8400100410,CHOCTAW COUNTY GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,,BUTLER,AL,,,,0.0,0.0
8400100318,CHOCTAW COUNTY HISTORICAL MUSEUM,ART MUSEUM,,TOXEY,AL,,,,0.0,0.0
8400100273,CHOCTAW COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,BUTLER,AL,210 WEST SMITH STREET,BUTLER,AL,0.0,0.0
8400100302,CHOM INCORPORATED OF TUSCALOOSA COUNTY,CHILDREN'S MUSEUM,,TUSCALOOSA,AL,,,,611829.0,600563.0
8409500336,CHRISTENBERRY PLANETARIUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,SAMFORD UNIVERSITY,BIRMINGHAM,AL,,,,343788271.0,208251061.0
8400100073,CLARKE CO HISTORICAL MUSEUM,HISTORIC PRESERVATION,,GROVE HILL,AL,116 COBB STREET,GROVE HILL,AL,0.0,0.0
8400100264,CLARKE COUNTY HISTORICAL SOCIETY & MUSEUM,HISTORIC PRESERVATION,,GROVE HILL,AL,,,,128509.0,124305.0
8400100306,CLAY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,ASHLAND,AL,,,,0.0,0.0
8400100210,CLAY LEGACY ASSOCIATION,HISTORIC PRESERVATION,,CLAY,AL,,,,0.0,0.0
8400100070,CLEMENTS HOUSE,HISTORIC PRESERVATION,,NORTHPORT,AL,,,,0.0,0.0
8400100161,COAST GUARD HISTORICAL SOCIETY,HISTORIC PRESERVATION,,LEIGHTON,AL,,,,0.0,0.0
8400100290,COLEMAN CENTER FOR THE ARTS,ART MUSEUM,,YORK,AL,,,,199297.0,199297.0
8400100097,COLLINSVILLE HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,,COLLINSVILLE,AL,,,,0.0,0.0
8400100408,COLUMBIA HISTORIAL SOCIETY,HISTORIC PRESERVATION,,COLUMBIA,AL,,,,0.0,0.0
8400100215,CONDE CHARLOTTE MUSEUM HOUSE,HISTORIC PRESERVATION,,TUSCALOOSA,AL,,,,318188.0,318188.0
8400100205,COOKS NATURAL SCIENCE MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,DECATUR,AL,412 13TH ST SE,DECATUR,AL,18552.0,
8400100300,COOSA COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,ROCKFORD,AL,,,,0.0,0.0
8400100312,COOSA HISTORICAL PRESERVATION AUTHORITY,HISTORIC PRESERVATION,,ROCKFORD,AL,,,,0.0,0.0
8400100200,COST OF FREEDOM VETERANS MUSEUM,GENERAL MUSEUM,,ARAB,AL,135 MAIN STREET,ARAB,AL,0.0,0.0
8400100445,COURTLAND HERITAGE MUSEUM,HISTORY MUSEUM,,COURTLAND,AL,252 COLLEGE ST,COURTLAND,AL,0.0,0.0
8400100291,COVINGTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,,ANDALUSIA,AL,,,,0.0,0.0
8400100322,CRENSHAW COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,MARBURY,AL,,,,0.0,0.0
8400100111,CULLMAN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,CULLMAN,AL,,,,0.0,0.0
8400100062,DAPHNE MUSEUM,GENERAL MUSEUM,,DAPHNE,AL,,,,0.0,0.0
8400100076,DEPOT MUSEUM,GENERAL MUSEUM,,FORT PAYNE,AL,105 5TH STREET NORTHEAST,FORT PAYNE,AL,41388.0,41388.0
8400100160,DIVINE DESTINYS DANCE,HISTORIC PRESERVATION,,BIRMINGHAM,AL,,,,0.0,0.0
8400100360,DONNELL HOUSE BOARD,HISTORIC PRESERVATION,,ATHENS,AL,601 & 1/2 SOUTH CLINTON STREET,ATHENS,AL,0.0,0.0
8400100333,DOTHAN AREA BOTANICAL GARDENS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,DOTHAN,AL,,,,254637.0,189558.0
8400100400,EAST ALABAMA ARTISTS,ART MUSEUM,,ANNISTON,AL,,,,0.0,0.0
8400100352,EAST MONTGOMERY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,MT MEIGS,AL,,,,0.0,0.0
8400100247,EASTERN SHORE ART ASSOCIATION,ART MUSEUM,,FAIRHOPE,AL,,,,487641.0,487641.0
8400100304,EDMUND LAW ROGERS SMITH-HARRISON,HISTORY MUSEUM,,COLUMBIANA,AL,,,,0.0,0.0
8409503113,EICHOLD GALLERY,ART MUSEUM,SPRING HILL COLLEGE,MOBILE,AL,,,,35426734.0,34774309.0
8400100316,EIGHTH AIR FORCE HISTORICAL SOCIETY,HISTORIC PRESERVATION,,TRUSSVILLE,AL,,,,0.0,0.0
8400100332,ELMORE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,WETUMPKA,AL,112 S MAIN ST,WETUMPKA,AL,0.0,0.0
8400100437,ENDOWMENT FOR MCWANE SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,BIRMINGHAM,AL,,,,465927.0,465927.0
8400100447,ENDOWMENT FOR THE PRESERVATION 0F ELEVATING HISTORY,HISTORIC PRESERVATION,,MOBILE,AL,,,,0.0,0.0
8400100198,EPES HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,,EPES,AL,12428 SUMTER 20,EPES,AL,0.0,0.0
8400100323,ETOWAH HISTORICAL SOCIETY,HISTORIC PRESERVATION,,GADSDEN,AL,2829 W MEIGHAN BLVD,GADSDEN,AL,0.0,0.0
8400100424,EUFAULA HERITAGE ASSOCIATION,HISTORIC PRESERVATION,,EUFAULA,AL,340 N EUFAULA AVE,EUFAULA,AL,266618.0,180582.0
8400100180,EUTAW AREA CHAMBER OF COMMERCE TRUST,HISTORIC PRESERVATION,,EUTAW,AL,,,,3350.0,3350.0
8400100270,EXPLORE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,MOBILE,AL,,,,2256563.0,2185174.0
8400100071,EXPLOREUM MUSEUM OF DISCOVERY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,MOBILE,AL,65 GOVERNMENT STREET,MOBILE,AL,2256563.0,2185174.0
8400100166,FAIRHOPE MUSEUM OF HISTORY,HISTORY MUSEUM,,FAIRHOPE,AL,24 N SECTION ST,FAIRHOPE,AL,7074.0,5738.0
8400100123,FAYETTE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,FAYETTE,AL,,,,0.0,0.0
8400100066,FENDALL HALL,HISTORIC PRESERVATION,,EUFAULA,AL,,,,0.0,0.0
8400100177,FLOMATON AREA RAILROAD MUSEUM,GENERAL MUSEUM,,FLOMATON,AL,702 SYDNEY E MANNING BLVD,FLOMATON,AL,0.0,0.0
8400100369,FORT DALE PIONEER SETTLEMENT,HISTORIC PRESERVATION,,GEORGIANA,AL,,,,1.0,
8400100310,FORT MIMS RECONSTRUCTION ASSOCIATION,HISTORIC PRESERVATION,,FRISCO CITY,AL,,,,0.0,0.0
8400100456,FORT MORGAN FOUNDATION,HISTORIC PRESERVATION,,FAIRHOPE,AL,,,,0.0,0.0
8400100296,FORT PAYNE DEPOT MUSEUM,GENERAL MUSEUM,,FORT PAYNE,AL,105 5TH STREET NE,FORT PAYNE,AL,41388.0,41388.0
8400100190,FORTSON MUSEUM & ARCHIVES,HISTORY MUSEUM,,ODENVILLE,AL,,,,0.0,0.0
8400100254,GADSDEN MUSEUM OF FINE ARTS,ART MUSEUM,,GADSDEN,AL,,,,0.0,0.0
8400100108,GARDENDALE HISTORICAL SOCIETY,HISTORIC PRESERVATION,,GARDENDALE,AL,,,,0.0,0.0
8400100398,GEORGE WASHINGTON CARVER INTERPRETIVE MUSEUM,GENERAL MUSEUM,,DOTHAN,AL,,,,53324.0,53324.0
8400100280,GREENE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,EUTAW,AL,310 MAIN STREET,EUTAW,AL,11385.0,11385.0
8409500494,GULF COAST EXPLOREUM SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,MOBILE,AL,65 GOVERNMENT STREET,MOBILE,AL,2256563.0,2185174.0
8400100390,GULF COAST INTERNATIONAL MUSEUM,HISTORY MUSEUM,,MOBILE,AL,,,,0.0,0.0
8400100226,GUNTERSVILL HISTORICAL SOCIETY,HISTORIC PRESERVATION,,GUNTERSVILLE,AL,,,,20867.0,13067.0
8400100436,GUNTERSVILLE MUSEUM & CULTURAL CENTER ASSOCIATION,GENERAL MUSEUM,,GUNTERSVILLE,AL,,,,38330.0,38330.0
8400100051,GUNTERSVILLE MUSEUM AND CULTURAL CENTER,GENERAL MUSEUM,,GUNTERSVILLE,AL,,,,38330.0,38330.0
8400100448,GURLEY HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,,GURLEY,AL,,,,0.0,0.0
8400100219,HANCEVILLE HISTORICAL PRESERVATION GROUP,HISTORIC PRESERVATION,,HANCEVILLE,AL,,,,0.0,0.0
8400100365,HANK WILLIAMS MUSEUM AND FESTIVAL,HISTORY MUSEUM,,GEORGIANA,AL,127 ROSE STREET,GEORGIANA,AL,71987.0,15228.0
8400100056,HANK WILLIAMS SENIOR BOYHOOD HOME AND MUSEUM,HISTORY MUSEUM,,GEORGIANA,AL,127 ROSE STREET,GEORGIANA,AL,71987.0,15228.0
8400100089,HARRIS BARRETT SCHOOL,HISTORIC PRESERVATION,,TUSKEGEE,AL,,,,0.0,0.0
8400100325,HARTSELLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,,HARTSELLE,AL,307 COLLEGE ST NE,HARTSELLE,AL,0.0,0.0
8400100103,HEART GALLERY OF ALABAMA,ART MUSEUM,,BIRMINGHAM,AL,,,,231386.0,223739.0
8400100421,HEART OF DIXIE RAILROAD MUSEUM,HISTORY MUSEUM,,CALERA,AL,1919 9TH ST,CALERA,AL,1050693.0,1024873.0
8400100401,HELEN KELLER BIRTHPLACE,GENERAL MUSEUM,,TUSCUMBIA,AL,,,,261626.0,199930.0
8400100100,HENRY COUNTY VETERANS MEMORIAL PARK,HISTORIC PRESERVATION,,SHORTERVILLE,AL,,,,9804.0,9804.0
8400100404,HISTORIC BETHEL BAPTIST CHURCH,HISTORIC PRESERVATION,,BIRMINGHAM,AL,,,,528066.0,528066.0
8400100427,HISTORIC ESTATES LANDMARKS AND PROPERTIES,GENERAL MUSEUM,,SELMA,AL,,,,0.0,0.0
8400100259,HISTORIC HALE COUNTY PRESERVATION SOCIETY,HISTORIC PRESERVATION,,GREENSBORO,AL,,,,0.0,0.0
8400100246,HISTORIC MOBILE PRESERVATION SOCIETY,HISTORIC PRESERVATION,,MOBILE,AL,,,,293253.0,284056.0
8400100383,HISTORIC NORTHPORT,HISTORIC PRESERVATION,,NORTHPORT,AL,1802 20TH AVENUE,NORTHPORT,AL,0.0,0.0
8400100109,HISTORIC RESTORATION SOCIETY,HISTORIC PRESERVATION,,MOBILE,AL,PO BOX 70047,MOBILE,AL,0.0,0.0
8400100230,HISTORIC SHELBY ASSOCIATION,HISTORY MUSEUM,,SHELBY,AL,10268 HWY 42,SHELBY,AL,0.0,0.0
8400100036,HISTORY MUSEUM OF MOBILE,HISTORY MUSEUM,,MOBILE,AL,,,,20453.0,20453.0
8400100142,HOLLY POND HISTOICAL SOCIETY,HISTORIC PRESERVATION,,HOLLY POND,AL,,,,0.0,0.0
8400100379,HOLT STREET BAPTIST CHURCH HISTORICAL SOCIETY,HISTORIC PRESERVATION,,MONTGOMERY,AL,,,,0.0,0.0
8400100207,HOMER B WILSON JR VINTAGE MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,GUNTERSVILLE,AL,,,,0.0,0.0
8400100223,HOOVER HISTORICAL SOCIETY,HISTORIC PRESERVATION,,HOOVER,AL,569 PARK AVENUE,HOOVER,AL,0.0,0.0
8400100197,HOUSTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,,HOUSTON,AL,,,,0.0,0.0
8400100429,HUNTSVILLE - MADISON COUNTY ATHLETIC HALL OF FAME,HISTORIC PRESERVATION,,HUNTSVILLE,AL,,,,41211.0,5906.0
8409400270,HUNTSVILLE MUSEUM OF ART,GENERAL MUSEUM,,HUNTSVILLE,AL,,,,2024641.0,2015943.0
8400100278,HUNTSVILLE-MADISON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,HUNTSVILLE,AL,,,,0.0,0.0
8400100040,IMAGINATION PLACE,HISTORIC PRESERVATION,,GADSDEN,AL,501 BROAD ST,GADSDEN,AL,2714683.0,1745386.0
8400100269,INTERNATIONAL MOTORSPORTS HALL OF FAME & MUSEUM,GENERAL MUSEUM,,TALLADEGA,AL,3198 SPEEDWAY BLVD,TALLADEGA,AL,0.0,0.0
8400100148,IRONDALE AL HISTORICAL SOCIETY,HISTORIC PRESERVATION,,IRONDALE,AL,,,,0.0,0.0
8400100341,ISABEL ANDERSON COMER MUSEUM & ARTS CENTER,ART MUSEUM,,SYLACAUGA,AL,711 N BROADWAY AVE,SYLACAUGA,AL,40019.0,40019.0
8400100234,JEMISON-VAN DE GRAAFF MANSION FOUNDATION,HISTORIC PRESERVATION,,TUSCALOOSA,AL,1305 GREENSBORO AVE,TUSCALOOSA,AL,146509.0,146509.0
8400100203,JESSE OWENS MUSEUM AND PARK,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,MOULTON,AL,,,,0.0,0.0
8400100043,JOHN W INZER MUSEUM,GENERAL MUSEUM,,ASHVILLE,AL,,,,0.0,0.0
8400100303,KENTUCK ART CENTER & MUSEUM,ART MUSEUM,,NORTHPORT,AL,,,,483757.0,445388.0
8400100351,LAGRANGE LIVING HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,,LEIGHTON,AL,,,,19057.0,19057.0
8400100348,LAMAR COUNTY GENEALOGICAL AND HISTORICAL SOCIETY,HISTORIC PRESERVATION,,VERNON,AL,PO BOX 357,VERNON,AL,0.0,0.0
8400100252,LANDMARKS FOUNDATION OF MONTGOMERY,HISTORIC PRESERVATION,,MONTGOMERY,AL,,,,849416.0,786968.0
8400100131,LANDMARKS OF DEKALB COUNTY,HISTORIC PRESERVATION,,FORT PAYNE,AL,,,,0.0,0.0
8400100454,LANIER HIGH SCHOOL HISTORIC SOCIETY,HISTORIC PRESERVATION,,LANETT,AL,,,,0.0,0.0
8400100326,LAWRENCE COUNTY HISTORICAL COMMISSION,HISTORIC PRESERVATION,,MOULTON,AL,698 MAIN STREET,MOULTON,AL,0.0,0.0
8400100186,LEDS SCENIC BYWAY MANAGEMENT TEAM,HISTORIC PRESERVATION,,LEEDS,AL,,,,0.0,0.0
8400100130,LEE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,LOACHAPOKA,AL,6500 STAGE RD,LOACHAPOKA,AL,61919.0,50467.0
8400100387,LEEDS HISTORICAL SOCIETY,HISTORIC PRESERVATION,,LEEDS,AL,,,,0.0,0.0
8400100353,LIMESTONE COUNTY ALABAMA ARCHIVES,HISTORIC PRESERVATION,,ATHENS,AL,102 W WASHINGTON STREET,ATHENS,AL,3643.0,3643.0
8400100262,LIMESTONE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,ATHENS,AL,,,,0.0,0.0
8400100236,LINDEN HISTORICAL SOCIETY,HISTORIC PRESERVATION,,LINDEN,AL,,,,0.0,0.0
8400100329,MADISON COUNTY MILITARY HERITAGE,GENERAL MUSEUM,,HUNTSVILLE,AL,100 NORTHSIDE SQUARE,HUNTSVILLE,AL,0.0,0.0
8400100299,MADISON STATION HISTORICAL PRESERVATION SOCIETY,HISTORIC PRESERVATION,,MADISON,AL,,,,0.0,0.0
8400100249,MARENGO COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,DEMOPOLIS,AL,,,,82948.0,82948.0
8400100425,MARENGO COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,DEMOPOLIS,AL,,,,570352.0,94581.0
8400100444,MARENGO COUNTY HISTORY-ARCHIVES,HISTORIC PRESERVATION,,DEMOPOLIS,AL,101 NORTH WALNUT AVENUE,DEMOPOLIS,AL,0.0,0.0
8400100146,MARENGO COUNTY SPORTS HALL OF FAME,GENERAL MUSEUM,,DEMOPOLIS,AL,,,,0.0,0.0
8409503647,MARIAN ACREE�TUCKER GALLERY,ART MUSEUM,JUDSON COLLEGE,MARION,AL,,,,9087425.0,8587867.0
8400100331,MARIETTA L JOHNSON MUSEUM,HISTORY MUSEUM,,FAIRHOPE,AL,,,,0.0,0.0
8400100188,MARION COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,HAMILTON,AL,,,,5970.0,5970.0
8400100411,MARSHALL COUNTY SPORTS HALL OF FAME,HISTORY MUSEUM,,BOAZ,AL,,,,14523.0,14523.0
8400100362,MCCOY CENTER FOR COMMUNITY SERVICE,HISTORIC PRESERVATION,,BIRMINGHAM,AL,,,,96402.0,95811.0
8409500650,MCWANE SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,BIRMINGHAM,AL,200 19TH STREET N,BIRMINGHAM,AL,10522096.0,8814675.0
8400100453,MENTONE AREA PRESERVATION ASSOCIATION,HISTORIC PRESERVATION,,MENTONE,AL,,,,0.0,0.0
8400100256,MOBILE HISTORIC DEVELOPMENT COMMISSION,HISTORIC PRESERVATION,,MOBILE,AL,205 GOVERNMENT STREET 2ND FLOOR S TOWER,MOBILE,AL,554949.0,371589.0
8400100347,MOBILE MEDICAL MUSEUM,HISTORY MUSEUM,,MOBILE,AL,,,,20453.0,20453.0
8400100026,MOBILE MUSEUM OF ART,ART MUSEUM,,MOBILE,AL,4850 MUSEUM DR,MOBILE,AL,3749971.0,3668329.0
8400100162,MOBILE ROCK & GEM SOCIETY,NATURAL HISTORY MUSEUM,,MOBILE,AL,,,,0.0,0.0
8400100327,MOBILE SPORTS HALL OF FAME,GENERAL MUSEUM,,MOBILE,AL,,,,221412.0,221412.0
8400100240,MOBILE ZOO,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",,WILMER,AL,,,,54423.0,53441.0
8400100340,MONROE COUNTY HERITAGE MUSEUM,HISTORY MUSEUM,,MONROEVILLE,AL,31 NORTH ALABAMA AVE,MONROEVILLE,AL,373421.0,311572.0
8400100147,MONROE COUNTY HERITAGE MUSEUM ENDOWMENT,GENERAL MUSEUM,,MONROEVILLE,AL,,,,0.0,0.0
8400100213,MONTGOMERY AREA ZOOLOGICAL SOCIETY,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",,MONTGOMERY,AL,2301 COLISEUM PKWY,MONTGOMERY,AL,516603.0,502005.0
8400100237,MONTGOMERY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,MONTGOMERY,AL,,,,59539.0,59539.0
8400100029,MONTGOMERY MUSEUM OF FINE ARTS,ART MUSEUM,,MONTGOMERY,AL,ONE MUSEUM DRIVE,MONTGOMERY,AL,2796070.0,2759203.0
8400100418,MONTGOMERY MUSEUM OF FINE ARTS ASSOCIATION,ART MUSEUM,,MONTGOMERY,AL,,,,2796070.0,2759203.0
8400100315,MONTGOMERY WORLD HERITAGE MUSEUM,GENERAL MUSEUM,,MONTGOMERY,AL,,,,0.0,0.0
8400100366,MONTROSE HISTORIC PRESERVATION SOCIETY,HISTORIC PRESERVATION,,MONTROSE,AL,,,,600.0,600.0
8400100357,MORGAN COUNTY GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,,DECATUR,AL,,,,0.0,0.0
8400100212,MUSANN CORP,NATURAL HISTORY MUSEUM,,ANNISTON,AL,,,,112334.0,74908.0
8400100328,MUSEUM OF EAST ALABAMA,GENERAL MUSEUM,,OPELIKA,AL,121 S 9TH STREET,OPELIKA,AL,44650.0,44650.0
8400100168,MUSEUM OF MOBILE,HISTORIC PRESERVATION,,MOBILE,AL,,,,46907.0,46907.0
8400100257,MUSEUM OF THE CITY OF MOBILE,GENERAL MUSEUM,,MOBILE,AL,111 SOUTH ROYAL STREET,MOBILE,AL,0.0,0.0
8400100031,MUSEUMS OAKLEIGH MUSEUM,HISTORIC PRESERVATION,,MOBILE,AL,,,,293253.0,284056.0
8400100206,MUSTANG MUSEUM OF AMERICA,ART MUSEUM,,ODENVILLE,AL,,,,0.0,0.0
8400100277,NATCHEZ TRACE GENALOGICAL SOCIETY,HISTORIC PRESERVATION,,FLORENCE,AL,,,,0.0,0.0
8400100033,NATIONAL MARITIME MUSEUM,GENERAL MUSEUM,,MOBILE,AL,250 N WATER ST STE 131,MOBILE,AL,8621580.0,1120580.0
8400100345,NATIONAL MARITIME MUSEUM OF THE GULF OF MEXICO,GENERAL MUSEUM,,MOBILE,AL,,,,8621580.0,1120580.0
8409400476,NATIONAL MARITIME MUSUEM OF THE GULF OF MEXICO HOLDINGS,GENERAL MUSEUM,,MOBILE,AL,,,,55000.0,55000.0
8400100335,NATIONAL VOTING RIGHTS MUSEUM AND INSTITUTE,GENERAL MUSEUM,,SELMA,AL,6 US HIGHWAY 80 EAST,SELMA,AL,174280.0,174280.0
8400100242,NAUVOO HISTORICAL SOCIETY,HISTORIC PRESERVATION,,JASPER,AL,,,,0.0,0.0
8400100422,NORTH ALABAMA RAILROAD MUSEUM,HISTORY MUSEUM,,HUNTSVILLE,AL,694 CHASE RD NE,HUNTSVILLE,AL,87805.0,76396.0
8400100233,NORTH ALABAMA SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,HUNTSVILLE,AL,1435 PARAMOUNT DRIVE,HUNTSVILLE,AL,1430797.0,1406452.0
8400100171,NORTH ALABAMA VIETNAM PILOTS ASSOCIATION,HISTORIC PRESERVATION,,HUNTSVILLE,AL,,,,0.0,0.0
8400100016,NORTHPORT HERITAGE MUSEUM,HISTORIC PRESERVATION,,NORTHPORT,AL,,,,0.0,0.0
8400100406,OLD METHODIST CHURCH MUSEUM OF DAPHNE,GENERAL MUSEUM,,DAPHNE,AL,405 DRYER AVENUE,DAPHNE,AL,0.0,0.0
8400100330,OLD MOBILE,HISTORIC PRESERVATION,,MOBILE,AL,,,,0.0,0.0
8400100258,OLD TOWNE PRESERVATION ASSOCIATION,HISTORIC PRESERVATION,,HUNTSVILLE,AL,,,,0.0,0.0
8400100274,OPELIKA HISTORIC PRESERVATION SOCIETY,HISTORIC PRESERVATION,,OPELIKA,AL,611 NORTH 8TH ST,OPELIKA,AL,0.0,0.0
8400100239,PARADISE GARDENS PARK & MUSEUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,HELENA,AL,,,,0.0,0.0
8400100133,PEA RIVER HISTORICAL & GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,,ENTERPRISE,AL,108 S MAIN STREET,ENTERPRISE,AL,0.0,0.0
8400100217,PEINHARDT LIVING HISTORY FARM FOUND ATION,HISTORIC PRESERVATION,,CULLMAN,AL,,,,46229.0,46229.0
8400100289,PERRY COUNTY HISTORICAL AND PRESERVATION SOCIETY,HISTORIC PRESERVATION,,MARION,AL,204 WEST MONROE STREET,MARION,AL,0.0,0.0
8400100091,PETERMAN HISTORICAL SOCIETY,HISTORIC PRESERVATION,,PETERMAN,AL,,,,0.0,0.0
8400100159,PICKENS COUNTY COURTHOUSE,HISTORIC PRESERVATION,,CARROLLTON,AL,,,,0.0,0.0
8400100309,PICKENS COUNTY GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,,GORDO,AL,PO BOX 793,GORDO,AL,0.0,0.0
8409400555,PIKE COUNTY MUSEUM,GENERAL MUSEUM,,TROY,AL,,,,111804.0,7815.0
8400100185,PINTLALA HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,,HOPE HULL,AL,,,,0.0,0.0
8400100119,PIONEER MUSEUM OF ALABAMA,HISTORY MUSEUM,,TROY,AL,,,,103113.0,98710.0
8400100170,RANDOLPH COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,CRAGFORD,AL,416 SOUTH MERIDIAN STREET,WINCHESTER,IN,0.0,0.0
8400100105,RED BAY MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,RED BAY,AL,,,,0.0,0.0
8400100255,RICHARDS-DAR HOUSE MUSEUM,HISTORIC PRESERVATION,,MOBILE,AL,,,,53254.0,45193.0
8400100320,RUSSELL COUNTY HISTORICAL COMMISSION,HISTORIC PRESERVATION,,PHENIX CITY,AL,1040 BROAD ST,PHENIX CITY,AL,118905.0,116075.0
8400100443,SAFE HOUSE MUSEUM,HISTORIC PRESERVATION,,GREENSBORO,AL,,,,0.0,0.0
8409503998,SAMFORD ART GALLERY,ART MUSEUM,SAMFORD UNIVERSITY,BIRMINGHAM,AL,,,,343788271.0,208251061.0
8400100167,SAVING OUR FLYING HERITAGE THROUGH A FLYING MUSEUM,HISTORY MUSEUM,,MADISON,AL,189 BAITES RD,ARDMORE,AL,0.0,0.0
8400100317,SCOTT AND ZELDA FITZGERALD MUSEUM,GENERAL MUSEUM,,MONTGOMERY,AL,,,,0.0,0.0
8400100301,SCOTTSBORO JACKSON HERITAGE CENTER ASSOCIATION,HISTORY MUSEUM,,SCOTTSBORO,AL,208 SOUTH HOUSTON STREET,SCOTTSBORO,AL,86407.0,86407.0
8409504031,SEAY TWIN ART GALLERY,ART MUSEUM,HUNTINGDON COLLEGE,MONTGOMERY,AL,,,,36632804.0,29957155.0
8400100355,SEEMS SCHOOL,HISTORY MUSEUM,,SEMMES,AL,3871 WULFF ROAD,SEMMES,AL,0.0,0.0
8400100132,SELMA DALLAS COUNTY HISTORIC PRESERVATION SOCIETY,HISTORIC PRESERVATION,,SELMA,AL,,,,86280.0,34600.0
8400100287,SELMA-DALLAS COUNTY MUSEUM OF HISTORY AND ARCHIVES,HISTORY MUSEUM,,SELMA,AL,4 MARTIN LUTHER KING STREET,SELMA,AL,0.0,0.0
8400100265,SHELBY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,COLUMBIANA,AL,1854 N MAIN ST,COLUMBIANA,AL,72416.0,72416.0
8400100389,SKYLINE FARM HERITAGE ASSOCIATION,HISTORIC PRESERVATION,,SCOTTSBORO,AL,,,,0.0,0.0
8400100459,SLOSS FURNACES,HISTORY MUSEUM,,BIRMINGHAM,AL,,,,375106.0,375106.0
8400100011,SLOSS FURNACES NATIONAL HISTORIC LANDMARK,HISTORIC PRESERVATION,,BIRMINGHAM,AL,,,,375106.0,375106.0
8400100370,SOUTH BALDWIN MUSEUM,GENERAL MUSEUM,,FOLEY,AL,,,,21283.0,21283.0
8409500915,SOUTHERN MUSEUM OF FLIGHT,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,BIRMINGHAM,AL,4343 73RD STREET NORTH,BIRMINGHAM,AL,254016.0,233359.0
8400100156,SPRUCE PINE HISTORICAL SOCIETY,HISTORIC PRESERVATION,,SPRUCE PINE,AL,PO BOX 32,SPRUCE PINE,AL,31896.0,31896.0
8400100135,ST CLAIR HISTORICAL SOCIETY,HISTORIC PRESERVATION,,ODENVILLE,AL,,,,0.0,0.0
8400100157,ST FLORIAN HISTORICAL PRESERVATION SOCIETY,HISTORIC PRESERVATION,,FLORENCE,AL,,,,450.0,450.0
